elapsed_time,set_no,game_no,point_no,sets,games,server,point_victor,1
1900-01-01 01:50:45,2,13,131,0,6,0,1,0.1467763316031413
1900-01-01 01:51:49,2,13,132,0,6,0,0,0.2021176581752804
1900-01-01 01:52:29,2,13,133,0,6,1,1,0.1354141771854941
1900-01-01 01:53:15,2,13,134,0,6,1,1,0.7904476211037549
1900-01-01 01:54:58,2,13,135,0,6,0,0,0.1566974043880001
1900-01-01 01:56:00,2,13,136,0,6,0,0,0.4672915446315966
1900-01-01 01:57:02,2,13,137,0,6,1,1,0.4543825294128681
1900-01-01 01:58:15,2,13,138,0,6,1,1,0.1082955836835006
1900-01-01 01:59:06,2,13,139,0,6,0,1,0.0681084846749556
1900-01-01 02:02:01,3,1,140,1,0,0,1,0.1324270240047658
1900-01-01 02:02:31,3,1,141,1,0,0,0,0.3929749813982192
1900-01-01 02:03:20,3,1,142,1,0,0,0,0.0452390340587129
1900-01-01 02:04:02,3,1,143,1,0,0,1,0.1931006738240654
1900-01-01 02:04:40,3,1,144,1,0,0,1,0.5181696907810713
1900-01-01 02:05:29,3,1,145,1,0,0,0,0.0477932644333872
1900-01-01 02:06:14,3,1,146,1,0,0,1,0.3467420546075895
1900-01-01 02:07:43,3,1,147,1,0,0,1,0.143093596555116
1900-01-01 02:09:21,3,2,148,1,1,1,0,0.9873181911566552
1900-01-01 02:10:13,3,2,149,1,1,1,1,0.2829612896349953
1900-01-01 02:10:37,3,2,150,1,1,1,1,0.2453342648887004
1900-01-01 02:11:03,3,2,151,1,1,1,1,0.0976720335180615
1900-01-01 02:11:49,3,2,152,1,1,1,0,0.160932533913989
1900-01-01 02:12:32,3,2,153,1,1,1,1,0.3065127704408294
1900-01-01 02:13:01,3,3,154,1,2,0,0,0.0413510471549051
1900-01-01 02:13:21,3,3,155,1,2,0,1,0.5196503874419748
1900-01-01 02:14:16,3,3,156,1,2,0,1,0.1943876966540081
1900-01-01 02:14:54,3,3,157,1,2,0,0,0.4116076643990948
1900-01-01 02:16:00,3,3,158,1,2,0,0,0.0920596221121952
1900-01-01 02:16:45,3,3,159,1,2,0,0,0.0453214066626072
1900-01-01 02:19:00,3,4,160,1,2,1,1,0.5485573457887148
1900-01-01 02:19:40,3,4,161,1,2,1,0,0.2516211798173949
1900-01-01 02:20:07,3,4,162,1,2,1,0,0.2892654611569592
1900-01-01 02:20:41,3,4,163,1,2,1,0,0.3867546250332588
1900-01-01 02:21:37,3,4,164,1,2,1,1,0.3679100463863693
1900-01-01 02:22:32,3,4,165,1,2,1,1,0.1514063818828148
1900-01-01 02:23:42,3,4,166,1,2,1,1,0.1549689384860719
1900-01-01 02:24:29,3,4,167,1,2,1,1,0.368473164236613
1900-01-01 02:26:08,3,5,168,1,3,0,1,0.0988601879178657
1900-01-01 02:26:35,3,5,169,1,3,0,0,0.0493494269930352
1900-01-01 02:27:11,3,5,170,1,3,0,0,0.0985093969971137
1900-01-01 02:28:31,3,5,171,1,3,0,0,0.1785673307219191
1900-01-01 02:29:41,3,5,172,1,3,0,1,0.1400032933538425
1900-01-01 02:30:22,3,5,173,1,3,0,1,0.0900627938219616
1900-01-01 02:30:52,3,5,174,1,3,0,0,0.064736629400478
1900-01-01 02:31:32,3,5,175,1,3,0,1,0.4088530081530343
1900-01-01 02:32:34,3,5,176,1,3,0,0,0.2474637766190559
1900-01-01 02:33:15,3,5,177,1,3,0,1,0.1443051534863142
1900-01-01 02:34:06,3,5,178,1,3,0,1,0.1103758779422795
1900-01-01 02:34:44,3,5,179,1,3,0,0,0.1960639514430072
1900-01-01 02:35:17,3,5,180,1,3,0,0,0.1559148646510049
1900-01-01 02:36:24,3,5,181,1,3,0,1,0.1421717030454536
1900-01-01 02:38:07,3,5,182,1,3,0,1,0.0426738348016091
1900-01-01 02:38:49,3,5,183,1,3,0,0,0.2253062258254601
1900-01-01 02:39:29,3,5,184,1,3,0,0,0.2634770108160948
1900-01-01 02:40:07,3,5,185,1,3,0,1,0.0816772627455286
1900-01-01 02:41:01,3,5,186,1,3,0,1,0.4141742783646017
1900-01-01 02:42:05,3,5,187,1,3,0,0,0.1242432781076252
1900-01-01 02:42:38,3,5,188,1,3,0,0,0.1617633195274955
1900-01-01 02:43:11,3,5,189,1,3,0,1,0.3296599867691182
1900-01-01 02:44:03,3,5,190,1,3,0,1,0.2693055798958134
1900-01-01 02:45:06,3,5,191,1,3,0,0,0.1465250674610153
1900-01-01 02:45:39,3,5,192,1,3,0,1,0.2034569203427632
1900-01-01 02:46:35,3,5,193,1,3,0,0,0.0688559392491426
1900-01-01 02:47:01,3,5,194,1,3,0,1,0.2834736677656215
1900-01-01 02:47:47,3,5,195,1,3,0,0,0.1105364768196247
1900-01-01 02:48:55,3,5,196,1,3,0,0,0.2625709121732583
1900-01-01 02:50:04,3,5,197,1,3,0,1,0.3551934837671378
1900-01-01 02:51:11,3,5,198,1,3,0,1,0.429668565157107
1900-01-01 02:52:06,3,5,199,1,3,0,1,0.0731922048904696
1900-01-01 02:54:24,3,6,200,1,4,1,1,0.3569064726693022
1900-01-01 02:54:45,3,6,201,1,4,1,1,0.4464589300401665
1900-01-01 02:55:21,3,6,202,1,4,1,1,0.1845594741422073
1900-01-01 02:55:41,3,6,203,1,4,1,0,0.2876981521908311
1900-01-01 02:56:03,3,6,204,1,4,1,1,0.2617254320961282
1900-01-01 02:57:04,3,7,205,1,5,0,1,0.1055303586241058
1900-01-01 02:57:28,3,7,206,1,5,0,1,0.0576636385011668
1900-01-01 02:58:04,3,7,207,1,5,0,1,0.1055900296560246
1900-01-01 02:58:24,3,7,208,1,5,0,0,0.0463435066048486
1900-01-01 02:58:42,3,7,209,1,5,0,1,0.1059168302084557
1900-01-01 03:06:09,4,1,210,2,0,1,0,0.3497098390711998
1900-01-01 03:06:36,4,1,211,2,0,1,0,0.1770478191012054
1900-01-01 03:07:16,4,1,212,2,0,1,1,0.3614662256544425
1900-01-01 03:07:56,4,1,213,2,0,1,1,0.4584479388824723
1900-01-01 03:08:31,4,1,214,2,0,1,1,0.5665128221751983
1900-01-01 03:09:09,4,1,215,2,0,1,1,0.3457476453681636
1900-01-01 03:10:06,4,2,216,2,1,0,1,1.0
1900-01-01 03:10:52,4,2,217,2,1,0,1,0.1355139864416068
1900-01-01 03:11:45,4,2,218,2,1,0,0,0.2537158572546282
1900-01-01 03:12:16,4,2,219,2,1,0,1,0.1097725477246589
1900-01-01 03:13:16,4,2,220,2,1,0,0,0.2497956009632157
1900-01-01 03:14:05,4,2,221,2,1,0,0,0.3616164107496376
1900-01-01 03:14:43,4,2,222,2,1,0,0,0.333040674804775
1900-01-01 03:15:18,4,2,223,2,1,0,0,0.0605685756434298
1900-01-01 03:16:06,4,3,224,2,1,1,1,0.1667550175088999
1900-01-01 03:16:43,4,3,225,2,1,1,0,0.1964605884640516
1900-01-01 03:17:19,4,3,226,2,1,1,1,0.3882674433136703
1900-01-01 03:17:52,4,3,227,2,1,1,1,0.2190332835692072
1900-01-01 03:18:16,4,3,228,2,1,1,0,0.5613074270401822
1900-01-01 03:19:10,4,3,229,2,1,1,0,0.1896195159123271
1900-01-01 03:19:56,4,3,230,2,1,1,1,0.4622255372780846
1900-01-01 03:20:31,4,3,231,2,1,1,0,0.1662664221969884
1900-01-01 03:21:09,4,3,232,2,1,1,1,0.1929950853384011
1900-01-01 03:21:39,4,3,233,2,1,1,0,0.1547953646170597
1900-01-01 03:22:27,4,3,234,2,1,1,1,0.5680052870892265
1900-01-01 03:23:33,4,3,235,2,1,1,1,0.3270099442489057
1900-01-01 03:25:30,4,4,236,2,2,0,0,0.3368627636254674
1900-01-01 03:26:14,4,4,237,2,2,0,0,0.0928668736303587
1900-01-01 03:26:55,4,4,238,2,2,0,1,0.3104569225921797
1900-01-01 03:27:55,4,4,239,2,2,0,1,0.3590422945781912
1900-01-01 03:28:35,4,4,240,2,2,0,0,0.0851567979058584
1900-01-01 03:29:38,4,4,241,2,2,0,1,0.2996496369612562
1900-01-01 03:30:20,4,4,242,2,2,0,0,0.2065245924836219
1900-01-01 03:31:20,4,4,243,2,2,0,0,0.2964590014153459
1900-01-01 03:32:08,4,5,244,2,2,1,1,0.3158380657311663
1900-01-01 03:32:56,4,5,245,2,2,1,0,0.2547114577100479
1900-01-01 03:33:46,4,5,246,2,2,1,1,0.3214415701143588
1900-01-01 03:34:15,4,5,247,2,2,1,0,0.2708629251654829
1900-01-01 03:34:49,4,5,248,2,2,1,0,0.3617603744031318
1900-01-01 03:35:30,4,5,249,2,2,1,1,0.2443299751753423
1900-01-01 03:36:20,4,5,250,2,2,1,0,0.1947348867838691
1900-01-01 03:37:46,4,5,251,2,2,1,1,0.3631342005328845
1900-01-01 03:38:20,4,5,252,2,2,1,0,0.4447900175294333
1900-01-01 03:39:00,4,5,253,2,2,1,0,0.5141680177580056
1900-01-01 03:41:07,4,6,254,2,2,0,0,0.1934273484644388
1900-01-01 03:41:33,4,6,255,2,2,0,1,0.261041597516029
1900-01-01 03:42:14,4,6,256,2,2,0,0,0.1874306229009386
1900-01-01 03:42:43,4,6,257,2,2,0,0,0.3794576370991755
1900-01-01 03:43:42,4,6,258,2,2,0,1,0.1766179157848293
1900-01-01 03:44:35,4,6,259,2,2,0,0,0.1038718535106283
1900-01-01 03:45:09,4,7,260,2,2,1,1,0.345328075761481
1900-01-01 03:45:38,4,7,261,2,2,1,0,0.1579019740863725
1900-01-01 03:46:36,4,7,262,2,2,1,1,0.2135509769693371
1900-01-01 03:47:00,4,7,263,2,2,1,1,0.4277871153008106
1900-01-01 03:47:46,4,7,264,2,2,1,1,0.1486259148081593
1900-01-01 03:49:35,4,8,265,2,3,0,0,0.1136577188532632
1900-01-01 03:50:02,4,8,266,2,3,0,0,0.3735679959207378
1900-01-01 03:50:56,4,8,267,2,3,0,0,0.1201569173005182
1900-01-01 03:51:26,4,8,268,2,3,0,0,0.0641847329543866
1900-01-01 03:52:02,4,9,269,2,3,1,0,0.4365269775090346
1900-01-01 03:52:30,4,9,270,2,3,1,0,0.1655893493261837
1900-01-01 03:53:13,4,9,271,2,3,1,0,0.1438238227640921
1900-01-01 03:53:55,4,9,272,2,3,1,1,0.3451000671228856
1900-01-01 03:54:19,4,9,273,2,3,1,0,0.1853485825249556
1900-01-01 03:57:11,5,1,274,2,0,0,0,0.2064175080985594
1900-01-01 03:57:58,5,1,275,2,0,0,0,0.2173565898957136
1900-01-01 03:59:07,5,1,276,2,0,0,1,0.0796488864805377
1900-01-01 03:59:51,5,1,277,2,0,0,1,0.1776393360731177
1900-01-01 04:00:47,5,1,278,2,0,0,1,0.1203327155438996
1900-01-01 04:01:49,5,1,279,2,0,0,0,0.0680239759498109
1900-01-01 04:02:19,5,1,280,2,0,0,0,0.0556674057117229
1900-01-01 04:02:47,5,1,281,2,0,0,1,0.4941972528386566
1900-01-01 04:04:02,5,1,282,2,0,0,0,0.0121005355120628
1900-01-01 04:04:31,5,1,283,2,0,0,0,0.1161783205324267
1900-01-01 04:05:45,5,2,284,2,0,1,0,0.6677260779973908
1900-01-01 04:06:36,5,2,285,2,0,1,1,0.3671529146998258
1900-01-01 04:07:12,5,2,286,2,0,1,0,0.0499834283945404
1900-01-01 04:07:59,5,2,287,2,0,1,1,0.3147474512820513
1900-01-01 04:08:33,5,2,288,2,0,1,0,0.1565526365564255
1900-01-01 04:09:19,5,2,289,2,0,1,1,0.9506719736880178
1900-01-01 04:10:25,5,2,290,2,0,1,1,0.1280156215434512
1900-01-01 04:11:15,5,2,291,2,0,1,1,0.1708218145436136
1900-01-01 04:12:24,5,3,292,2,1,0,1,0.2720301028755198
1900-01-01 04:13:06,5,3,293,2,1,0,0,0.1159641517623017
1900-01-01 04:13:38,5,3,294,2,1,0,1,0.2433891485014948
1900-01-01 04:14:55,5,3,295,2,1,0,0,0.1411701685539371
1900-01-01 04:15:28,5,3,296,2,1,0,1,0.0721385152145764
1900-01-01 04:16:05,5,3,297,2,1,0,1,0.5100944857362907
1900-01-01 04:18:08,5,4,298,2,2,1,1,0.1707460454749041
1900-01-01 04:18:35,5,4,299,2,2,1,1,0.2541732493190899
1900-01-01 04:19:02,5,4,300,2,2,1,1,0.2590793959969085
1900-01-01 04:19:28,5,4,301,2,2,1,1,0.2588997558813928
1900-01-01 04:20:10,5,5,302,2,3,0,0,0.0302719319311307
1900-01-01 04:20:49,5,5,303,2,3,0,0,0.0697778327588051
1900-01-01 04:21:13,5,5,304,2,3,0,0,0.0832951770578488
1900-01-01 04:21:35,5,5,305,2,3,0,1,0.0988190016159186
1900-01-01 04:22:15,5,5,306,2,3,0,0,0.1629906713255196
1900-01-01 04:23:53,5,6,307,2,3,1,0,0.2327871584489854
1900-01-01 04:24:40,5,6,308,2,3,1,1,0.3321927293519525
1900-01-01 04:25:26,5,6,309,2,3,1,0,0.3363801281091381
1900-01-01 04:25:55,5,6,310,2,3,1,1,0.0711061841747772
1900-01-01 04:26:37,5,6,311,2,3,1,1,0.4222672306664028
1900-01-01 04:27:09,5,6,312,2,3,1,1,0.2664841809522705
1900-01-01 04:27:39,5,7,313,2,4,0,0,0.0408979978334868
1900-01-01 04:27:54,5,7,314,2,4,0,1,0.0955056127301776
1900-01-01 04:28:40,5,7,315,2,4,0,0,0.402661999616181
1900-01-01 04:29:22,5,7,316,2,4,0,1,0.1394513969077512
1900-01-01 04:29:59,5,7,317,2,4,0,0,0.1174633331531768
1900-01-01 04:30:59,5,7,318,2,4,0,0,0.1208323726524509
1900-01-01 04:32:45,5,8,319,2,4,1,0,0.2995571265546761
1900-01-01 04:33:13,5,8,320,2,4,1,1,0.0
1900-01-01 04:33:51,5,8,321,2,4,1,1,0.2051065392426457
1900-01-01 04:34:38,5,8,322,2,4,1,1,0.2704077753773361
1900-01-01 04:35:05,5,8,323,2,4,1,1,0.1982359905116347
1900-01-01 04:35:50,5,9,324,2,5,0,0,0.1396956989442304
1900-01-01 04:36:18,5,9,325,2,5,0,0,0.1880237056489771
1900-01-01 04:36:44,5,9,326,2,5,0,0,0.0660381165420069
1900-01-01 04:37:13,5,9,327,2,5,0,1,0.1357054536397563
1900-01-01 04:37:38,5,9,328,2,5,0,0,0.0369111638050059
1900-01-01 04:39:31,5,10,329,2,5,1,0,0.3355747031250824
1900-01-01 04:39:58,5,10,330,2,5,1,1,0.6409097469667806
1900-01-01 04:40:43,5,10,331,2,5,1,1,0.3677172239125526
1900-01-01 04:41:20,5,10,332,2,5,1,0,0.3709588738860472
1900-01-01 04:41:52,5,10,333,2,5,1,1,0.3856477617664117
1900-01-01 04:42:27,5,10,334,2,5,1,1,0.4804675490057168
